"18406","Frogburger","","18406","False","","False","A juicy frogburger.","/Game/Textures/Items/T_Frogburger.T_Frogburger",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18407","Coated frogs' legs","","18407","False","","False","Nice and crunchy.","/Game/Textures/Items/T_CoatedFrogsLegs.T_CoatedFrogsLegs",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18408","Bat shish","","18408","False","","False","Bat shish kebab.","/Game/Textures/Items/T_BatShish.T_BatShish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18409","Fingers","","18409","False","","False","Wall beast fingers in a white fern sauce.","/Game/Textures/Items/T_Fingers.T_Fingers",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18410","Grubs ‡ la mode","","18410","False","","False","Juicy, tasty grubs.","/Game/Textures/Items/T_Grubs¿LaMode.T_Grubs¿LaMode",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18411","Roast frog","","18411","False","","False","A whole roasted frog.","/Game/Textures/Items/T_RoastFrog.T_RoastFrog",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18412","Mushrooms","","18412","False","","False","Tasty sautÈed mushrooms.","/Game/Textures/Items/T_Mushrooms.T_Mushrooms",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18413","Fillets","","18413","False","","False","Chunky cave-crawler fillets.","/Game/Textures/Items/T_Fillets.T_Fillets",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18414","Loach","","18414","False","","False","Steamed cave pond loach.","/Game/Textures/Items/T_Loach.T_Loach",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18415","Eel sushi","","18415","False","","False","Cave-eel sushi.","/Game/Textures/Items/T_EelSushi.T_EelSushi",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18416","Dorgesh-kaan sphere","","18416","False","","False","Oldak's Marvellous Moving-Over-Distance Sphere.","/Game/Textures/Items/T_DorgeshkaanSphere.T_DorgeshkaanSphere",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18417","Light orb","","18417","False","","False","A component of cave goblin Magic.","/Game/Textures/Items/T_LightOrb.T_LightOrb",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18418","Spanner","","18418","False","","False","A goblin wrench.","/Game/Textures/Items/T_Spanner.T_Spanner",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18419","Long bone","","18419","False","","False","A Construction bone.","/Game/Textures/Items/T_LongBone.T_LongBone",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18420","Curved bone","","18420","False","","False","A curved Construction bone.","/Game/Textures/Items/T_CurvedBone.T_CurvedBone",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18421","Swamp weed","","18421","False","","False","Swamp weed found in the caves near Dorgesh-Kaan.","/Game/Textures/Items/T_SwampWeed.T_SwampWeed",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18422","Empty light orb","","18422","False","","False","Add a wire to complete it.","/Game/Textures/Items/T_EmptyLightOrb.T_EmptyLightOrb",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18423","Cave goblin wire","","18423","False","","False","Wire found in Dorgesh-Kaan.","/Game/Textures/Items/T_CaveGoblinWire.T_CaveGoblinWire",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18424","Perfect shell","","18424","False","","False","A perfect example of a tortoise shell.","/Game/Textures/Items/T_PerfectShell.T_PerfectShell",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18425","Perfect snail shell","","18425","False","","False","A perfect example of a snail shell.","/Game/Textures/Items/T_PerfectSnailShell.T_PerfectSnailShell",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18426","Rogue top","","18426","False","","False","Black banded leather armour, a rogue's dream!","/Game/Textures/Items/T_RogueTop.T_RogueTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18427","Rogue mask","","18427","False","","False","Black banded leather armour, a rogue's dream!","/Game/Textures/Items/T_RogueMask.T_RogueMask",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18428","Rogue trousers","","18428","False","","False","Black banded leather armour, a rogue's dream!","/Game/Textures/Items/T_RogueTrousers.T_RogueTrousers",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18429","Rogue gloves","","18429","False","","False","Black banded leather gloves, a rogue's dream!","/Game/Textures/Items/T_RogueGloves.T_RogueGloves",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18430","Rogue boots","","18430","False","","False","Black banded leather boots, a rogue's dream!","/Game/Textures/Items/T_RogueBoots.T_RogueBoots",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18431","Rogue kit","","18431","False","","False","It can do almost anything!","/Game/Textures/Items/T_RogueKit.T_RogueKit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18432","Flash powder","","18432","False","","False","A small satchel of bright powder!","/Game/Textures/Items/T_FlashPowder.T_FlashPowder",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18433","Stethoscope","","18433","False","","False","A useful hearing aid.","/Game/Textures/Items/T_Stethoscope.T_Stethoscope",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18434","Shayzien gloves (1)","","18434","False","","False","Dress like a tier 1 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGloves1.T_ShayzienGloves1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18435","Shayzien boots (1)","","18435","False","","False","Dress like a tier 1 Shayzien soldier.","/Game/Textures/Items/T_ShayzienBoots1.T_ShayzienBoots1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18436","Shayzien helm (1)","","18436","False","","False","Dress like a tier 1 Shayzien soldier.","/Game/Textures/Items/T_ShayzienHelm1.T_ShayzienHelm1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18437","Shayzien greaves (1)","","18437","False","","False","Dress like a tier 1 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGreaves1.T_ShayzienGreaves1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18438","Shayzien platebody (1)","","18438","False","","False","Dress like a tier 1 Shayzien soldier.","/Game/Textures/Items/T_ShayzienPlatebody1.T_ShayzienPlatebody1",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18439","Shayzien gloves (2)","","18439","False","","False","Dress like a tier 2 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGloves2.T_ShayzienGloves2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18440","Shayzien boots (2)","","18440","False","","False","Dress like a tier 2 Shayzien soldier.","/Game/Textures/Items/T_ShayzienBoots2.T_ShayzienBoots2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18441","Shayzien helm (2)","","18441","False","","False","Dress like a tier 2 Shayzien soldier.","/Game/Textures/Items/T_ShayzienHelm2.T_ShayzienHelm2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18442","Shayzien greaves (2)","","18442","False","","False","Dress like a tier 2 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGreaves2.T_ShayzienGreaves2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18443","Shayzien platebody (2)","","18443","False","","False","Dress like a tier 2 Shayzien soldier.","/Game/Textures/Items/T_ShayzienPlatebody2.T_ShayzienPlatebody2",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18444","Shayzien gloves (3)","","18444","False","","False","Dress like a tier 3 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGloves3.T_ShayzienGloves3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18445","Shayzien boots (3)","","18445","False","","False","Dress like a tier 3 Shayzien soldier.","/Game/Textures/Items/T_ShayzienBoots3.T_ShayzienBoots3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18446","Shayzien helm (3)","","18446","False","","False","Dress like a tier 3 Shayzien soldier.","/Game/Textures/Items/T_ShayzienHelm3.T_ShayzienHelm3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18447","Shayzien greaves (3)","","18447","False","","False","Dress like a tier 3 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGreaves3.T_ShayzienGreaves3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18448","Shayzien platebody (3)","","18448","False","","False","Dress like a tier 3 Shayzien soldier.","/Game/Textures/Items/T_ShayzienPlatebody3.T_ShayzienPlatebody3",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18449","Shayzien gloves (4)","","18449","False","","False","Dress like a tier 4 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGloves4.T_ShayzienGloves4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18450","Shayzien boots (4)","","18450","False","","False","Dress like a tier 4 Shayzien soldier.","/Game/Textures/Items/T_ShayzienBoots4.T_ShayzienBoots4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18451","Shayzien helm (4)","","18451","False","","False","Dress like a tier 4 Shayzien soldier.","/Game/Textures/Items/T_ShayzienHelm4.T_ShayzienHelm4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18452","Shayzien greaves (4)","","18452","False","","False","Dress like a tier 4 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGreaves4.T_ShayzienGreaves4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18453","Shayzien platebody (4)","","18453","False","","False","Dress like a tier 4 Shayzien soldier.","/Game/Textures/Items/T_ShayzienPlatebody4.T_ShayzienPlatebody4",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18454","Shayzien gloves (5)","","18454","False","","False","Dress like a tier 5 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGloves5.T_ShayzienGloves5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18455","Shayzien boots (5)","","18455","False","","False","Dress like a tier 5 Shayzien soldier.","/Game/Textures/Items/T_ShayzienBoots5.T_ShayzienBoots5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18456","Shayzien helm (5)","","18456","False","","False","Dress like a tier 5 Shayzien soldier.","/Game/Textures/Items/T_ShayzienHelm5.T_ShayzienHelm5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18457","Shayzien greaves (5)","","18457","False","","False","Dress like a tier 5 Shayzien soldier.","/Game/Textures/Items/T_ShayzienGreaves5.T_ShayzienGreaves5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18458","Shayzien body (5)","","18458","False","","False","Dress like a tier 5 Shayzien soldier.","/Game/Textures/Items/T_ShayzienBody5.T_ShayzienBody5",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18459","Shayzien medpack","","18459","False","","False","Army issue all-purpose medical pack.","/Game/Textures/Items/T_ShayzienMedpack.T_ShayzienMedpack",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18460","Xerician fabric","","18460","False","","False","An old scrap of cloth, containing remnants of Xeric's forgotten magicks.","/Game/Textures/Items/T_XericianFabric.T_XericianFabric",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18461","Xerician hat","","18461","False","","False","The forgotten magicks of Xeric imbue this garment with a little power.","/Game/Textures/Items/T_XericianHat.T_XericianHat",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18462","Xerician top","","18462","False","","False","The forgotten magicks of Xeric imbue this garment with a little power.","/Game/Textures/Items/T_XericianTop.T_XericianTop",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18463","Xerician robe","","18463","False","","False","The forgotten magicks of Xeric imbue this garment with a little power.","/Game/Textures/Items/T_XericianRobe.T_XericianRobe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18464","Lizardman fang","","18464","False","","False","Ripped from the maw of a dying lizardman of Kourend.","/Game/Textures/Items/T_LizardmanFang.T_LizardmanFang",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18465","Xeric's talisman","","18465","False","","False","An enervated relic of the ancient times of Kourend.","/Game/Textures/Items/T_XericsTalisman.T_XericsTalisman",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18466","Gang meeting info","","18466","False","","False","Info about a planned gang meeting. It may be out of date.","/Game/Textures/Items/T_GangMeetingInfo.T_GangMeetingInfo",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"18467","Sulphurous fertiliser","","18467","False","","False","Used in the farming industry of Hosidius.","/Game/Textures/Items/T_SulphurousFertiliser.T_SulphurousFertiliser",""
